EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,GoalGesture,ActiveCubeX,ActiveCubeY,ActiveCubeZ,TrackerX,TrackerY,TrackerZ
-8,-2,0,1,-1,26,-4,15,flexion,0.24,0.6,0.6,0.263751,0.7656615,0.3474202
4,-7,2,1,-1,10,5,15,flexion,0.24,0.6,0.6,0.2639661,0.7656933,0.3475838
15,7,0,2,-1,-25,-9,-14,flexion,0.24,0.6,0.6,0.2639661,0.7656933,0.3475838
-16,10,2,0,-1,4,17,21,flexion,0.24,0.6,0.6,0.2639661,0.7656933,0.3475838
-2,-27,-17,-5,1,10,-20,28,flexion,0.24,0.6,0.6,0.2639661,0.7656933,0.3475838
5,12,5,-3,-1,1,5,-6,flexion,0.24,0.6,0.6,0.2639661,0.7656933,0.3475838
-4,-7,-3,-1,1,-7,10,-23,flexion,0.24,0.6,0.6,0.2639661,0.7656933,0.3475838
14,13,-2,-3,-2,2,33,10,flexion,0.24,0.6,0.6,0.264425,0.7653583,0.3472025
-2,-2,2,6,3,-19,-31,-23,flexion,0.24,0.6,0.6,0.264425,0.7653583,0.3472025
-3,-18,-5,-6,0,14,-5,-7,flexion,0.24,0.6,0.6,0.2644202,0.7652957,0.3471546
-6,-1,-9,-1,-3,18,-3,-1,flexion,0.24,0.6,0.6,0.2644202,0.7652957,0.3471546
6,9,0,-6,0,25,17,13,flexion,0.24,0.6,0.6,0.2645476,0.7650628,0.3470092
-7,8,5,2,0,-16,-15,-15,flexion,0.24,0.6,0.6,0.2645476,0.7650628,0.3470092
8,-7,-5,2,0,13,10,24,flexion,0.24,0.6,0.6,0.2645476,0.7650628,0.3470092
10,9,5,3,-3,-34,-12,12,flexion,0.24,0.6,0.6,0.2645476,0.7650628,0.3470092
-4,-4,-1,0,-2,9,36,24,flexion,0.24,0.6,0.6,0.2643401,0.7650583,0.3468201
3,5,3,-4,0,2,1,1,flexion,0.24,0.6,0.6,0.2643401,0.7650583,0.3468201
-3,5,-2,1,0,-32,28,-14,flexion,0.24,0.6,0.6,0.2642592,0.7652845,0.3470619
-3,-4,1,-4,-3,4,-32,1,flexion,0.24,0.6,0.6,0.2642592,0.7652845,0.3470619
-24,9,-4,0,-1,4,13,-32,flexion,0.24,0.6,0.6,0.2641179,0.7651659,0.3469478
10,-3,-2,1,1,4,-11,25,flexion,0.24,0.6,0.6,0.2641179,0.7651659,0.3469478
-4,1,1,0,0,14,-27,-46,flexion,0.24,0.6,0.6,0.2641179,0.7651659,0.3469478
7,3,-7,-1,-2,6,-11,10,flexion,0.24,0.6,0.6,0.2641179,0.7651659,0.3469478
6,5,4,3,2,2,5,65,flexion,0.24,0.6,0.6,0.263873,0.7650118,0.3470191
-10,-8,-2,-2,-5,-41,-36,-12,flexion,0.24,0.6,0.6,0.263873,0.7650118,0.3470191
-4,12,9,0,2,0,17,-11,flexion,0.24,0.6,0.6,0.263873,0.7650118,0.3470191
5,-13,-10,-4,-2,2,18,17,flexion,0.24,0.6,0.6,0.263873,0.7650118,0.3470191
1,-7,2,-7,-3,0,0,-14,flexion,0.24,0.6,0.6,0.2637688,0.7651083,0.3471543
-2,6,6,4,0,5,-11,6,flexion,0.24,0.6,0.6,0.2637688,0.7651083,0.3471543
-9,-14,-5,2,-1,-5,3,3,flexion,0.24,0.6,0.6,0.2637688,0.7651083,0.3471543
9,5,-5,-4,-1,9,-14,-19,flexion,0.24,0.6,0.6,0.2637688,0.7651083,0.3471543
-21,2,3,-1,-2,-19,14,-30,flexion,0.24,0.6,0.6,0.2638018,0.7647965,0.3468846
6,0,-2,-1,0,-3,-1,-12,flexion,0.24,0.6,0.6,0.2638018,0.7647965,0.3468846
-3,-2,2,2,-1,-12,2,-8,flexion,0.24,0.6,0.6,0.2637452,0.764661,0.3468564
1,6,1,2,1,-1,-3,-9,flexion,0.24,0.6,0.6,0.2637452,0.764661,0.3468564
4,4,5,0,-3,6,-3,7,flexion,0.24,0.6,0.6,0.2637731,0.7645905,0.3469089
5,-1,1,-3,-1,-5,-5,11,flexion,0.24,0.6,0.6,0.2637731,0.7645905,0.3469089
-9,4,-1,0,-1,4,-1,0,flexion,0.24,0.6,0.6,0.2637731,0.7645905,0.3469089
-6,-12,-5,-3,-2,-9,9,4,flexion,0.24,0.6,0.6,0.2637731,0.7645905,0.3469089
-1,-7,2,-2,-1,15,3,-10,flexion,0.24,0.6,0.6,0.2638837,0.7643598,0.3465848
-6,-3,-2,-3,-2,-28,2,2,flexion,0.24,0.6,0.6,0.2638837,0.7643598,0.3465848
0,-7,2,1,-4,0,-7,-9,flexion,0.24,0.6,0.6,0.2640027,0.7642189,0.3464305
-2,-2,-5,-3,-1,3,-23,-39,flexion,0.24,0.6,0.6,0.2640027,0.7642189,0.3464305
1,-17,1,-2,-2,-22,55,-4,flexion,0.24,0.6,0.6,0.2640027,0.7642189,0.3464305
1,7,-1,-2,0,36,-22,1,flexion,0.24,0.6,0.6,0.2640027,0.7642189,0.3464305
-1,4,1,1,0,-9,-7,-20,flexion,0.24,0.6,0.6,0.2642865,0.7639974,0.3461719
-5,3,-2,-1,-3,8,14,13,flexion,0.24,0.6,0.6,0.2642865,0.7639974,0.3461719
5,-13,-6,-3,-2,39,-4,20,flexion,0.24,0.6,0.6,0.2642865,0.7639974,0.3461719
-9,2,7,-2,-2,-76,-18,-19,flexion,0.24,0.6,0.6,0.2642865,0.7639974,0.3461719
-6,-13,-10,-5,-2,26,-11,-20,flexion,0.24,0.6,0.6,0.2644574,0.763881,0.3460318
-5,2,5,-1,-2,-7,38,-15,flexion,0.24,0.6,0.6,0.2644574,0.763881,0.3460318
3,3,3,4,2,22,15,49,flexion,0.24,0.6,0.6,0.2644574,0.763881,0.3460318
-3,9,-3,0,1,-4,-40,-1,flexion,0.24,0.6,0.6,0.2644574,0.763881,0.3460318
3,-3,-2,0,-2,-39,22,-23,flexion,0.24,0.6,0.6,0.2642002,0.7635744,0.3460129
-3,0,-2,0,-1,29,-43,-3,flexion,0.24,0.6,0.6,0.2642002,0.7635744,0.3460129
6,9,3,1,0,5,2,3,flexion,0.24,0.6,0.6,0.2642002,0.7635744,0.3460129
7,5,2,-2,-3,1,2,6,flexion,0.24,0.6,0.6,0.2642002,0.7635744,0.3460129
5,-16,-14,-4,-4,39,14,27,flexion,0.24,0.6,0.6,0.2642002,0.7635744,0.3460129
-16,-23,-13,-9,0,-29,-11,-11,flexion,0.24,0.6,0.6,0.2642002,0.7635744,0.3460129
-1,7,-5,7,5,1,-11,-5,flexion,0.24,0.6,0.6,0.2640141,0.7633187,0.3459072
6,-10,-4,-2,-2,-21,8,36,flexion,0.24,0.6,0.6,0.2640141,0.7633187,0.3459072
-26,-1,-3,0,-1,0,7,-1,flexion,0.24,0.6,0.6,0.263807,0.7632221,0.3459411
17,13,6,0,-4,-1,18,16,flexion,0.24,0.6,0.6,0.263807,0.7632221,0.3459411
6,-13,-8,-2,-3,-15,-11,-6,flexion,0.24,0.6,0.6,0.2636051,0.7632954,0.3460627
-3,-3,2,2,-1,46,-26,-22,flexion,0.24,0.6,0.6,0.2636051,0.7632954,0.3460627
5,0,2,1,-2,-36,45,-21,flexion,0.24,0.6,0.6,0.2635124,0.7630748,0.3458428
-5,5,2,-2,2,-11,11,2,flexion,0.24,0.6,0.6,0.2635124,0.7630748,0.3458428
-6,14,4,2,-3,-22,-26,-60,flexion,0.24,0.6,0.6,0.2635124,0.7630748,0.3458428
1,3,-2,-3,-1,34,-6,-26,flexion,0.24,0.6,0.6,0.2635124,0.7630748,0.3458428
1,5,-3,1,2,-51,-28,-40,flexion,0.24,0.6,0.6,0.2636859,0.7633655,0.3459712
-4,-5,-1,-3,0,44,9,21,flexion,0.24,0.6,0.6,0.2636859,0.7633655,0.3459712
-6,-9,0,-2,-3,8,-8,20,flexion,0.24,0.6,0.6,0.2636859,0.7633655,0.3459712
-9,-3,-1,-3,-2,10,-24,-11,flexion,0.24,0.6,0.6,0.2636859,0.7633655,0.3459712
4,7,7,4,5,-7,-12,-1,flexion,0.24,0.6,0.6,0.2637604,0.7633104,0.3458444
0,-3,-6,-1,-1,42,-16,31,flexion,0.24,0.6,0.6,0.2637604,0.7633104,0.3458444
4,0,-2,-4,-4,-17,26,23,flexion,0.24,0.6,0.6,0.2638606,0.7633326,0.345818
10,0,-1,1,-2,-59,46,33,flexion,0.24,0.6,0.6,0.2638606,0.7633326,0.345818
3,-9,8,-3,-4,-89,20,36,flexion,0.24,0.6,0.6,0.2641338,0.7631624,0.345747
-26,8,-11,3,-1,14,-60,-18,flexion,0.24,0.6,0.6,0.2641338,0.7631624,0.345747
1,5,6,-1,-1,28,2,-8,flexion,0.24,0.6,0.6,0.2641338,0.7631624,0.345747
-1,-1,-1,-1,1,20,13,30,flexion,0.24,0.6,0.6,0.2641338,0.7631624,0.345747
7,-1,0,-2,-3,-41,-11,-10,flexion,0.24,0.6,0.6,0.2641556,0.7631682,0.3457451
-4,6,-3,0,-3,41,17,-1,flexion,0.24,0.6,0.6,0.2641556,0.7631682,0.3457451
-11,-7,-12,-4,-3,-12,-11,-29,flexion,0.24,0.6,0.6,0.2641556,0.7631682,0.3457451
9,-9,-2,-3,-4,-27,6,5,flexion,0.24,0.6,0.6,0.2641556,0.7631682,0.3457451
5,-7,0,-2,-1,39,-22,12,flexion,0.24,0.6,0.6,0.2639002,0.7629733,0.345583
6,-4,1,2,3,-1,1,-5,flexion,0.24,0.6,0.6,0.2639002,0.7629733,0.345583
-8,10,7,-1,-4,-8,-3,-4,flexion,0.24,0.6,0.6,0.2639002,0.7629733,0.345583
-6,-12,-12,1,5,35,47,20,flexion,0.24,0.6,0.6,0.2639002,0.7629733,0.345583
0,-3,5,3,1,-1,0,-35,flexion,0.24,0.6,0.6,0.2636095,0.7631412,0.3458924
-3,1,-5,-3,-2,-19,13,-20,flexion,0.24,0.6,0.6,0.2636095,0.7631412,0.3458924
4,4,6,0,1,8,14,-15,flexion,0.24,0.6,0.6,0.2636095,0.7631412,0.3458924
-1,0,3,0,1,8,-46,15,flexion,0.24,0.6,0.6,0.2636095,0.7631412,0.3458924
-21,8,-1,-4,-1,-16,33,20,flexion,0.24,0.6,0.6,0.2632768,0.7629906,0.3460852
8,6,-5,3,1,16,-22,-17,flexion,0.24,0.6,0.6,0.2632768,0.7629906,0.3460852
4,11,9,1,2,-30,14,-18,flexion,0.24,0.6,0.6,0.2632768,0.7629906,0.3460852
-3,-17,-7,-3,-1,50,-21,22,flexion,0.24,0.6,0.6,0.2632768,0.7629906,0.3460852
11,-17,-16,-9,-7,-18,25,8,flexion,0.24,0.6,0.6,0.2633178,0.7631173,0.346332
3,10,3,5,0,8,-29,-2,flexion,0.24,0.6,0.6,0.2633178,0.7631173,0.346332
-3,-1,-3,0,-1,38,-7,-4,flexion,0.24,0.6,0.6,0.2633239,0.763002,0.3462008
-1,-1,-4,-7,1,-4,11,-26,flexion,0.24,0.6,0.6,0.2633239,0.763002,0.3462008
-2,-11,-1,-2,-1,22,4,1,flexion,0.24,0.6,0.6,0.263312,0.7629385,0.346205
1,7,4,-1,-1,-52,7,17,flexion,0.24,0.6,0.6,0.263312,0.7629385,0.346205
6,-4,2,6,1,-1,-14,-4,flexion,0.24,0.6,0.6,0.263312,0.7629385,0.346205
8,6,2,-5,-4,-27,14,-34,flexion,0.24,0.6,0.6,0.263312,0.7629385,0.346205
-2,-7,-2,-1,-2,34,-15,-15,flexion,0.24,0.6,0.6,0.2631552,0.7630078,0.3462472
-2,-9,-10,-3,-2,0,55,14,flexion,0.24,0.6,0.6,0.2631552,0.7630078,0.3462472
1,9,4,0,-1,21,-26,3,flexion,0.24,0.6,0.6,0.263376,0.7627667,0.3459406
-7,9,3,-4,-1,-6,-38,20,flexion,0.24,0.6,0.6,0.263376,0.7627667,0.3459406
2,14,4,1,-1,1,-12,18,flexion,0.24,0.6,0.6,0.263376,0.7627667,0.3459406
-1,-24,-11,0,-1,-8,-12,-11,flexion,0.24,0.6,0.6,0.263376,0.7627667,0.3459406
-11,18,9,6,-2,24,7,-11,flexion,0.24,0.6,0.6,0.2633384,0.76288,0.3460097
6,-2,-3,-3,-2,-13,-11,-23,flexion,0.24,0.6,0.6,0.2633384,0.76288,0.3460097
-2,-19,-14,-10,-3,-9,0,47,flexion,0.24,0.6,0.6,0.2633855,0.7626325,0.3458542
4,-19,-7,-4,-4,-11,-34,-8,flexion,0.24,0.6,0.6,0.2633855,0.7626325,0.3458542
-6,-2,4,-1,-2,-2,-2,-11,flexion,0.24,0.6,0.6,0.2633855,0.7626325,0.3458542
-8,19,0,4,1,-15,64,36,flexion,0.24,0.6,0.6,0.2633855,0.7626325,0.3458542
9,6,8,0,1,3,-1,20,flexion,0.24,0.6,0.6,0.2635066,0.7627897,0.3460683
-9,-13,-4,-4,-2,-21,-8,-27,flexion,0.24,0.6,0.6,0.2635066,0.7627897,0.3460683
7,-4,4,1,0,16,-21,0,flexion,0.24,0.6,0.6,0.2635066,0.7627897,0.3460683
2,-11,-5,-6,-3,-12,17,-3,flexion,0.24,0.6,0.6,0.2635066,0.7627897,0.3460683
3,9,6,5,3,12,20,38,flexion,0.24,0.6,0.6,0.2633525,0.7626195,0.3458558
-5,15,-2,-1,-2,-22,-1,-21,flexion,0.24,0.6,0.6,0.2633525,0.7626195,0.3458558
-4,-12,-7,-3,-3,-12,-9,28,flexion,0.24,0.6,0.6,0.2633525,0.7626195,0.3458558
-4,-14,-4,-4,-3,-6,-12,3,flexion,0.24,0.6,0.6,0.2633525,0.7626195,0.3458558
0,7,3,0,1,-10,25,-20,flexion,0.24,0.6,0.6,0.2632985,0.7625929,0.3461071
8,3,-4,1,2,40,-46,3,flexion,0.24,0.6,0.6,0.2632985,0.7625929,0.3461071
7,4,2,-3,-1,-20,-13,-32,flexion,0.24,0.6,0.6,0.2632985,0.7625929,0.3461071
-5,1,2,0,0,-4,19,-16,flexion,0.24,0.6,0.6,0.2632985,0.7625929,0.3461071
-6,11,4,-3,2,15,53,10,flexion,0.24,0.6,0.6,0.2631994,0.7625936,0.3461527
-11,-17,-6,-2,-2,-2,-11,-29,flexion,0.24,0.6,0.6,0.2631994,0.7625936,0.3461527
-2,-10,-10,0,-2,14,2,-19,flexion,0.24,0.6,0.6,0.2629678,0.7627012,0.3463279
-3,-11,-6,1,1,17,-24,1,flexion,0.24,0.6,0.6,0.2629678,0.7627012,0.3463279
-5,14,17,9,1,3,1,33,flexion,0.24,0.6,0.6,0.262932,0.7624201,0.3461337
-1,12,0,-2,-3,-20,32,-27,flexion,0.24,0.6,0.6,0.262932,0.7624201,0.3461337
2,-10,2,-2,-1,-27,-8,-33,flexion,0.24,0.6,0.6,0.262932,0.7624201,0.3461337
-6,-11,-9,-3,0,23,0,23,flexion,0.24,0.6,0.6,0.262932,0.7624201,0.3461337
-1,-3,1,2,-2,5,-17,33,flexion,0.24,0.6,0.6,0.262915,0.7625886,0.3464328
3,1,2,1,-3,-5,-16,-24,flexion,0.24,0.6,0.6,0.262915,0.7625886,0.3464328
-6,8,6,-1,-1,-44,-13,14,flexion,0.24,0.6,0.6,0.262915,0.7625886,0.3464328
-1,4,-4,-1,-3,-17,-1,-21,flexion,0.24,0.6,0.6,0.262915,0.7625886,0.3464328
3,-13,-5,1,-3,25,-31,-36,flexion,0.24,0.6,0.6,0.2630026,0.7623158,0.346185
-2,-6,-5,-7,-1,0,6,-15,flexion,0.24,0.6,0.6,0.2630489,0.7622162,0.3461529
-1,-4,-3,-2,-1,6,8,11,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
-15,5,3,4,0,-13,-25,-30,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
3,5,-1,-2,-2,-17,7,17,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
15,-12,-7,-6,-3,10,6,10,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
12,1,0,0,1,12,-21,10,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
1,-9,-1,-1,-2,52,36,-14,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
-2,8,1,-3,-4,-26,20,-1,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
-23,-20,-11,-1,-3,-23,-21,37,flexion,0.24,0.6,0.6,0.2630851,0.7625097,0.3464627
4,2,11,0,-2,-53,6,19,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
4,-2,-6,1,0,23,-22,-21,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
-2,5,10,0,-2,-9,27,16,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
-4,10,0,5,0,4,-26,3,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
5,9,0,-3,2,0,23,-13,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
10,5,-1,3,-1,25,7,-15,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
-1,7,0,2,0,-19,-8,-9,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
-8,-10,-2,-3,-3,-9,-21,4,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
-18,-18,-4,-2,-1,-55,20,29,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
5,4,1,3,-1,25,7,12,flexion,0.24,0.6,0.6,0.2625066,0.7625734,0.3466625
1,3,-5,1,1,28,35,28,flexion,0.24,0.6,0.6,0.2621735,0.7626141,0.3466202
4,5,0,-2,-2,-13,-26,-3,flexion,0.24,0.6,0.6,0.2621735,0.7626141,0.3466202
-5,-15,-4,-2,-1,1,-13,-25,flexion,0.24,0.6,0.6,0.2621735,0.7626141,0.3466202
-9,4,8,0,-1,-19,-1,6,flexion,0.24,0.6,0.6,0.2621735,0.7626141,0.3466202
-6,8,6,3,1,-13,18,2,flexion,0.24,0.6,0.6,0.2621925,0.7622582,0.3464994
5,3,-3,-5,-5,3,11,25,flexion,0.24,0.6,0.6,0.2621925,0.7622582,0.3464994
-24,-2,1,3,0,-43,19,11,flexion,0.24,0.6,0.6,0.2621925,0.7622582,0.3464994
23,-7,-9,-3,-2,63,-9,-32,flexion,0.24,0.6,0.6,0.2621925,0.7622582,0.3464994
-10,1,0,0,2,31,-17,-17,flexion,0.24,0.6,0.6,0.2622548,0.7622228,0.3464375
5,-13,0,-4,-3,-32,-16,-1,flexion,0.24,0.6,0.6,0.2622548,0.7622228,0.3464375
2,-9,-3,-2,-3,5,-50,-39,flexion,0.24,0.6,0.6,0.2622548,0.7622228,0.3464375
8,4,3,0,0,22,0,-38,flexion,0.24,0.6,0.6,0.2622548,0.7622228,0.3464375
8,8,7,1,-1,-21,-1,-6,flexion,0.24,0.6,0.6,0.262704,0.7623353,0.3463668
-12,-26,-11,-8,1,44,-8,20,flexion,0.24,0.6,0.6,0.262704,0.7623353,0.3463668
-8,-3,-2,2,1,-29,-6,-2,flexion,0.24,0.6,0.6,0.2628059,0.7623394,0.3462996
-1,10,1,0,-2,-1,-23,25,flexion,0.24,0.6,0.6,0.2628059,0.7623394,0.3462996
-1,-12,-2,-1,-1,-2,-22,4,flexion,0.24,0.6,0.6,0.2628059,0.7623394,0.3462996
6,9,5,-2,0,-2,1,-22,flexion,0.24,0.6,0.6,0.2628059,0.7623394,0.3462996
-1,18,10,2,2,29,4,10,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
1,-25,-14,-4,-3,-19,13,17,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
-5,6,4,-2,0,12,4,1,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
11,0,1,0,-1,-33,-13,7,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
3,-7,-8,-2,-2,4,21,-4,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
14,4,0,3,1,53,-4,7,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
-6,-2,4,-1,-3,-67,29,-14,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
1,7,-1,-3,1,8,23,14,flexion,0.24,0.6,0.6,0.2623391,0.762309,0.3462509
-5,-4,-7,-3,-4,21,4,15,flexion,0.24,0.6,0.6,0.2622144,0.7626252,0.3465874
-7,17,6,4,2,14,9,-10,flexion,0.24,0.6,0.6,0.2622144,0.7626252,0.3465874
6,10,0,-1,3,-3,53,8,flexion,0.24,0.6,0.6,0.2620102,0.7622415,0.346501
14,5,9,1,0,-8,-21,-14,flexion,0.24,0.6,0.6,0.2620102,0.7622415,0.346501
-9,8,3,2,-1,-36,11,-6,flexion,0.24,0.6,0.6,0.2620102,0.7622415,0.346501
-5,0,-10,-4,-2,10,3,22,flexion,0.24,0.6,0.6,0.2620102,0.7622415,0.346501
-3,-2,4,1,-1,-4,-12,21,flexion,0.24,0.6,0.6,0.2620102,0.7622415,0.346501
-7,-18,-13,-2,-2,-5,4,13,flexion,0.24,0.6,0.6,0.2620102,0.7622415,0.346501
7,8,5,2,-1,-9,-34,-14,flexion,0.24,0.6,0.6,0.2619585,0.7624702,0.3465896
7,5,4,-5,-3,6,36,10,flexion,0.24,0.6,0.6,0.2619585,0.7624702,0.3465896
8,-2,-3,2,-2,-7,1,-7,flexion,0.24,0.6,0.6,0.2619342,0.7624638,0.3465538
-8,-1,-4,-6,-4,-13,-2,3,flexion,0.24,0.6,0.6,0.2619342,0.7624638,0.3465538
-15,-23,-18,-9,-3,7,-26,-16,flexion,0.24,0.6,0.6,0.261903,0.7626318,0.3466785
-3,-10,-2,3,1,21,-8,-4,flexion,0.24,0.6,0.6,0.261903,0.7626318,0.3466785
4,0,3,0,0,-44,-13,9,flexion,0.24,0.6,0.6,0.261903,0.7626318,0.3466785
-1,-3,0,-4,-3,0,-19,-35,flexion,0.24,0.6,0.6,0.261903,0.7626318,0.3466785
1,6,6,1,1,-13,-2,-7,flexion,0.24,0.6,0.6,0.261903,0.7626318,0.3466785
6,12,4,5,2,20,-43,6,flexion,0.24,0.6,0.6,0.261903,0.7626318,0.3466785
-10,-20,-5,-1,-1,10,-7,15,flexion,0.24,0.6,0.6,0.2620778,0.762506,0.346346
-8,6,-1,-3,-4,12,17,-21,flexion,0.24,0.6,0.6,0.2620778,0.762506,0.346346
2,-9,-3,1,-3,1,4,13,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
-2,-3,-2,-3,-1,-51,11,-29,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
1,-19,-2,-3,-2,-20,18,-32,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
7,22,4,-1,3,13,-9,-30,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
-3,-2,-1,0,1,32,12,-8,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
-2,6,5,1,-1,1,-1,-3,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
10,4,-2,1,1,-1,-45,12,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
-26,1,-10,-3,0,35,13,-7,flexion,0.24,0.6,0.6,0.2622977,0.762794,0.3467729
3,-16,-4,-2,-1,-5,19,2,flexion,0.24,0.6,0.6,0.2621451,0.7628145,0.3471835
-5,5,1,0,-1,32,-19,3,flexion,0.24,0.6,0.6,0.2621451,0.7628145,0.3471835
-9,-9,-2,-2,0,-7,-24,31,flexion,0.24,0.6,0.6,0.261491,0.7630033,0.3472201
8,11,5,0,1,16,-14,-12,flexion,0.24,0.6,0.6,0.261491,0.7630033,0.3472201
-3,-16,-9,-5,-2,-22,5,5,flexion,0.24,0.6,0.6,0.261491,0.7630033,0.3472201
7,10,0,-1,-1,3,-27,36,flexion,0.24,0.6,0.6,0.261491,0.7630033,0.3472201
-4,-4,-1,5,0,14,38,-3,flexion,0.24,0.6,0.6,0.261491,0.7630033,0.3472201
-8,9,3,-1,-3,-35,42,-1,flexion,0.24,0.6,0.6,0.261491,0.7630033,0.3472201
7,-12,8,1,-3,-7,13,30,flexion,0.24,0.6,0.6,0.2613928,0.7625591,0.3470527
-1,15,-2,0,0,-2,-9,-12,flexion,0.24,0.6,0.6,0.2613928,0.7625591,0.3470527
4,-1,3,0,-3,17,-34,-41,flexion,0.24,0.6,0.6,0.2614633,0.7623869,0.3471923
-6,-2,4,1,1,-7,-17,0,flexion,0.24,0.6,0.6,0.2614633,0.7623869,0.3471923
8,19,-2,-1,-2,-4,-10,15,flexion,0.24,0.6,0.6,0.2614633,0.7623869,0.3471923
0,4,10,0,0,-7,11,-13,flexion,0.24,0.6,0.6,0.2614633,0.7623869,0.3471923
-1,-14,-2,-4,-2,16,27,9,flexion,0.24,0.6,0.6,0.2615715,0.7623925,0.3471447
-4,4,-5,-2,0,-55,-47,7,flexion,0.24,0.6,0.6,0.2615715,0.7623925,0.3471447
2,10,-2,0,-1,15,18,1,flexion,0.24,0.6,0.6,0.2615715,0.7623925,0.3471447
-2,-16,-9,-2,-1,-4,-45,-14,flexion,0.24,0.6,0.6,0.2615715,0.7623925,0.3471447
3,4,2,-5,0,-86,27,5,flexion,0.24,0.6,0.6,0.2618248,0.7625378,0.3472747
-7,-7,-4,3,1,32,9,-19,flexion,0.24,0.6,0.6,0.2618248,0.7625378,0.3472747
-1,6,-1,3,1,4,-18,16,flexion,0.24,0.6,0.6,0.2618248,0.7625378,0.3472747
3,-1,3,-1,-3,-6,-22,18,flexion,0.24,0.6,0.6,0.2618248,0.7625378,0.3472747
-1,0,0,-3,-1,7,-23,-7,flexion,0.24,0.6,0.6,0.2619658,0.7623739,0.3471109
5,-21,-5,0,-2,-14,-17,28,flexion,0.24,0.6,0.6,0.2619658,0.7623739,0.3471109
6,-2,2,-3,0,17,12,-20,flexion,0.24,0.6,0.6,0.2618484,0.7624984,0.3472056
4,0,-3,0,1,5,-7,7,flexion,0.24,0.6,0.6,0.2618484,0.7624984,0.3472056
-10,-5,-4,-1,2,9,-20,-38,flexion,0.24,0.6,0.6,0.2618484,0.7624984,0.3472056
9,14,5,0,-1,-22,10,5,flexion,0.24,0.6,0.6,0.2618484,0.7624984,0.3472056
-17,14,0,-2,-3,38,-43,14,flexion,0.24,0.6,0.6,0.2618641,0.7622895,0.3471199
-9,3,2,-3,-3,-37,29,-8,flexion,0.24,0.6,0.6,0.2618641,0.7622895,0.3471199
-6,-34,-12,-12,-6,19,30,-14,flexion,0.24,0.6,0.6,0.2617145,0.7623358,0.3472357
-10,-10,1,2,-1,-66,27,18,flexion,0.24,0.6,0.6,0.2617145,0.7623358,0.3472357
16,11,-1,3,-1,-18,-13,3,flexion,0.24,0.6,0.6,0.2616718,0.7625042,0.3475715
4,-8,2,-3,-2,21,-7,1,flexion,0.24,0.6,0.6,0.2616718,0.7625042,0.3475715
-8,1,1,3,0,-39,-31,-36,flexion,0.24,0.6,0.6,0.2616718,0.7625042,0.3475715
3,0,4,-1,-2,37,34,45,flexion,0.24,0.6,0.6,0.2616718,0.7625042,0.3475715
5,5,2,2,1,-11,-16,-3,flexion,0.24,0.6,0.6,0.2613788,0.762252,0.3472607
-1,-3,-3,-3,0,14,-3,27,flexion,0.24,0.6,0.6,0.2613788,0.762252,0.3472607
-5,6,2,-2,0,7,-10,-23,flexion,0.24,0.6,0.6,0.2613788,0.762252,0.3472607
4,-10,-5,2,0,4,12,16,flexion,0.24,0.6,0.6,0.2613788,0.762252,0.3472607
-3,11,4,-1,1,-61,52,-9,flexion,0.24,0.6,0.6,0.2612913,0.7624125,0.3475096
6,-6,-2,2,1,28,-5,4,flexion,0.24,0.6,0.6,0.2612913,0.7624125,0.3475096
0,1,1,0,0,39,-34,16,flexion,0.24,0.6,0.6,0.2613032,0.7621897,0.3470482
